Hour,WECC_Load_MWh,ERCOT_Load_MWh_2050
7878,131096,104211.2
7879,137484,105919.3
7880,143909,108533.7
7881,154849,113086.1
7882,166515,118565.7
7883,175823,123490.5
7884,185221,129241.8
7885,194026,127474.8
7886,193646,126756.6
7887,190701,125175.8
7888,192842,119743.7
7889,199892,112533.2
7890,206652,107517.2
7891,213315,101583.5
7892,204667,97509.9
7893,190857,93888.5
7894,172948,90884.6
7895,160505,88332.9
7896,147847,87067.5
7897,139868,92389.4
7898,134244,94684.6
7899,133597,96539
7900,133215,96352.8
7901,134613,100033.1
7902,139854,101270
7903,148391,102660.8
7904,155128,105432.9
7905,164248,109536.9
7906,172251,114554.8
7907,178023,119352.3
7908,185505,124858.5
7909,192193,123118.1
7910,192452,122717.2
7911,189792,121107.9
7912,184338,115795.5
7913,183461,108742.7
7914,193045,103808.4
7915,204591,98703.1
7916,204288,96761.3
7917,191270,93702.3
7918,168121,90873.2
7919,151232,88557.1
7920,137980,87590
7921,127472,92934.7
7922,126402,94654.2
7923,125995,96985.5
7924,129019,97185
7925,136724,101154.1
7926,155709,102525.9
7927,178230,104093.4
7928,188465,106591.9
7929,184460,110716.8
7930,178551,115559.9
7931,179350,120674.7
7932,181778,126078.3
7933,183376,123576
7934,183808,122783.7
7935,190152,120543.6
7936,203728,117319.3
7937,223920,110097.4
7938,235171,105294.2
7939,210955,99679.7
7940,181385,95989.9
7941,165504,92902.4
7942,148575,90061.9
7943,135494,87821.8
7944,129393,86778.7
7945,130444,92184.2
7946,127355,93917
7947,126183,96195.1
7948,128419,96774.6
7949,135505,101484.7
7950,153895,102791.9
7951,176193,104572.2
7952,186691,107500.1
7953,183395,112065.8
7954,178302,117336.4
7955,179874,122303
7956,182978,127856.7
7957,184724,124925
7958,186196,124168.8
7959,194451,121632.3
7960,209627,118753.8
7961,229927,111619.3
7962,243236,106584.3
7963,216896,100998.3
7964,186138,95843.6
7965,168876,92490.1
7966,151944,89480.5
7967,141039,86493.7
7968,133058,84042.7
7969,128266,85047.8
7970,124860,85080.1
7971,123621,84893.9
7972,125722,85061.1
7973,132357,89151.8
7974,149652,90029.6
7975,171144,92049.3
7976,181421,94101.3
7977,178041,97559.3
7978,173339,102087
7979,175824,106772.4
7980,180213,112276.7
7981,182917,110137.3
7982,184573,108282.9
7983,190723,107369
7984,201142,105913.6
7985,218250,101853.3
7986,232286,98005.8
7987,208075,93852.4
7988,178095,90732.6
7989,160901,88177.1
7990,138906,85764.1
7991,125127,83457.5
7992,122710,81738
7993,125022,81356.1
7994,123253,82249.1
7995,121622,82338.4
7996,123510,82718.4
7997,129994,86953.5
7998,146813,87913
7999,167896,89651.5
8000,177884,91574.3
8001,174627,95856.9
8002,170962,100762.7
8003,174071,104954.1
8004,178693,110638.9
8005,181674,108347.5
8006,183618,107378.5
8007,188820,106512.1
8008,201257,104954.1
8009,216103,100910.9
8010,226613,97120.4
8011,202462,93006.9
8012,173688,90497
8013,157930,88074.5
8014,137459,85541.8
8015,122949,83569.6
8016,119816,81937.5
8017,123367,85921.8
8018,121653,87134
8019,120112,89613.5
8020,121898,90065.7
8021,128072,94498.4
8022,144463,95771.4
8023,165077,97682.8
8024,175590,100483.4
8025,172759,104959.8
8026,169522,110207.6
8027,172556,114703
8028,176688,119941.3
8029,179553,116169.8
8030,180760,115221.7
8031,184873,113196.3
8032,194122,110080.3
8033,214206,103899.6
8034,223938,100223.1
8035,197659,95475
8036,169345,92490.1
8037,154604,89598.3
8038,136842,86735
8039,127236,84481.6
8040,125333,82505.6
8041,135389,86146
8042,129740,87168.2
8043,128307,89301.9
8044,127099,89336.1
8045,129292,93366
8046,136246,94593.4
8047,145475,96402.2
8048,151991,98915.9
8049,161328,103394.2
8050,170919,108089.1
8051,178628,112951.2
8052,186681,117933
8053,192598,114376.2
8054,191047,113479.4
8055,188307,111417.9
8056,187977,108168.9
8057,192279,102028.1
8058,196051,98345.9
8059,208571,93993
8060,204782,95096.9
8061,190200,92026.5
8062,171790,89161.3
8063,156094,86858.5
8064,143252,86030.1
8065,144717,91466
8066,136577,93778.3
8067,134337,95921.5
8068,132281,95779
8069,131920,99580.9
8070,135740,100743.7
8071,142135,102296
8072,146883,104646.3
8073,154878,108524.2
8074,164164,113164
8075,172619,117760.1
8076,181108,123080.1
8077,188147,121347.3
8078,189321,120876.1
8079,188376,119663.9
8080,186431,114355.3
8081,193920,107465.9
8082,204897,102698.8
8083,213920,97394
8084,207486,92446.4
8085,193131,89545.1
8086,173284,86868
8087,158677,84538.6
8088,145647,83676
8089,127801,87132.1
8090,124665,88329.1
8091,122955,88540
8092,124443,88084
8093,128075,91192.4
8094,137731,92260.2
8095,151787,93550.3
8096,162314,95165.3
8097,165081,97728.4
8098,165567,101619.6
8099,170746,105594.4
8100,175335,110994.2
8101,177273,110070.8
8102,177996,109155
8103,184156,108320.9
8104,198221,105710.3
8105,222585,101154.1
8106,235813,96193.2
8107,207168,91177.2
8108,175907,88049.8
8109,160175,85572.2
8110,142972,83413.8
8111,133968,81793.1
8112,131136,81498.6
8113,126610,83571.5
8114,123381,85283.4
8115,121996,85650.1
8116,123745,85450.6
8117,130399,88849.7
8118,146891,89647.7
8119,167673,90772.5
8120,178417,92248.8
8121,175937,95661.2
8122,172570,99594.2
8123,175849,103396.1
8124,179855,109037.2
8125,182426,108317.1
8126,184096,107806
8127,190842,107464
8128,201984,104653.9
8129,223673,100033.1
8130,237227,95380
8131,209696,90417.2
8132,178333,87286
8133,162290,84789.4
8134,142900,82743.1
8135,130934,81327.6
8136,131463,81166.1
8137,128569,87272.7
8138,125321,89919.4
8139,123758,92564.2
8140,125704,93067.7
8141,132039,96577
8142,148464,98349.7
8143,169333,100036.9
8144,179810,102693.1
8145,176610,106865.5
8146,172730,111074
8147,175448,115708.1
8148,180021,120467.6
8149,183089,118501.1
8150,184785,117877.9
8151,191485,116692.3
8152,203096,111387.5
8153,224365,104686.2
8154,236770,100023.6
8155,208661,94498.4
8156,178098,91355.8
8157,161561,88536.2
8158,141079,85885.7
8159,129603,83951.5
8160,129051,83185.8
8161,126887,88832.6
8162,123395,91272.2
8163,121621,93628.2
8164,123817,93352.7
8165,130186,96537.1
8166,146142,98313.6
8167,167086,99924.8
8168,177147,102558.2
8169,174434,106717.3
8170,170937,111184.2
8171,173972,115683.4
8172,178034,120644.3
8173,181233,118715.8
8174,183049,118286.4
8175,189665,117030.5
8176,201082,111883.4
8177,220824,104963.6
8178,235423,100344.7
8179,208630,95024.7
8180,178147,91198.1
8181,161993,88412.7
8182,141359,85834.4
8183,131052,83858.4
8184,131931,83202.9
8185,130774,88477.3
8186,127465,90846.6
8187,125988,93183.6
8188,128075,92868.2
8189,134637,96014.6
8190,151335,97705.6
8191,172884,99474.5
8192,184357,101912.2
8193,182285,105987.7
8194,177987,110439.4
8195,180363,114830.3
8196,184064,119587.9
8197,186367,117496
8198,187767,116979.2
8199,193922,115573.2
8200,205452,110137.3
8201,226772,102932.5
8202,239076,98013.4
8203,210388,92474.9
8204,178866,89752.2
8205,163760,87012.4
8206,143590,84168.1
8207,134256,82161.7
8208,139439,81411.2
8209,143846,86391.1
8210,135797,88665.4
8211,134516,90854.2
8212,133776,90175.9
8213,135830,92075.9
8214,143248,93841
8215,152896,95250.8
8216,158401,97281.9
8217,166915,100950.8
8218,176907,105058.6
8219,185246,109213.9
8220,193343,113658
8221,200046,112069.6
8222,200582,112113.3
8223,199784,111273.5
8224,197006,106447.5
8225,201869,99761.4
8226,210099,95311.6
8227,219105,90495.1
8228,212622,87073.2
8229,197799,84743.8
8230,178202,82513.2
8231,161842,81016
8232,153216,80698.7
8233,141916,86016.8
8234,134723,88530.5
8235,133817,90411.5
8236,132917,89535.6
8237,133621,91728.2
8238,137152,93082.9
8239,144694,94097.5
8240,151655,95853.1
8241,161130,99238.9
8242,170304,102609.5
8243,177391,106443.7
8244,186199,110485
8245,194248,108813
8246,194349,108742.7
8247,189763,107579.9
8248,190893,103086.4
8249,200813,96749.9
8250,209424,92678.2
8251,217867,88103
8252,210979,85329
8253,194764,83147.8
8254,170747,80888.7
8255,155832,79264.2
8256,145352,78986.8
8257,128766,83045.2
8258,126411,84472.1
8259,125444,84901.5
8260,127624,84588
8261,132204,86807.2
8262,144283,87574.8
8263,161069,88572.3
8264,171728,89632.5
8265,172863,91498.3
8266,171474,94373
8267,175175,97775.9
8268,179575,102092.7
8269,182723,101374.5
8270,183615,100768.4
8271,186228,100249.7
8272,201042,97958.3
8273,226774,93652.9
8274,240217,89341.8
8275,209342,84700.1
8276,175829,81988.8
8277,160395,79986.2
8278,138114,78133.7
8279,128299,76858.8
8280,129817,76970.9
8281,127567,79524.5
8282,123856,81202.2
8283,121699,81095.8
8284,123416,80516.3
8285,130082,82271.9
8286,145898,82908.4
8287,165692,83510.7
8288,175400,84263.1
8289,171883,86662.8
8290,167908,89368.4
8291,171713,92486.3
8292,177032,96482
8293,180985,96658.7
8294,183005,96377.5
8295,186459,96274.9
8296,200881,93958.8
8297,226570,89813
8298,238881,85815.4
8299,208025,81483.4
8300,175640,78971.6
8301,159333,77335.7
8302,136917,75779.6
8303,126164,75082.3
8304,127293,75407.2
8305,125006,81492.9
8306,122087,84367.6
8307,120193,87018.1
8308,122214,86723.6
8309,127672,88648.3
8310,142447,89797.8
8311,162683,90297.5
8312,173105,91334.9
8313,170354,93730.8
8314,167378,96708.1
8315,171011,100348.5
8316,176338,103468.3
8317,180221,102320.7
8318,182482,102746.3
8319,188884,101990.1
8320,202528,97158.4
8321,227706,91010
8322,238234,86881.3
8323,208268,82490.4
8324,175197,93803
8325,158932,90979.6
8326,137578,88217
8327,128063,85874.3
8328,129372,85159.9
8329,124836,90493.2
8330,122390,92569.9
8331,120875,94578.2
8332,122400,93996.8
8333,128336,96550.4
8334,143351,97945
8335,164237,99014.7
8336,175371,101004
8337,173305,104629.2
8338,170071,108662.9
8339,173366,113215.3
8340,177778,118124.9
8341,180737,117070.4
8342,181716,116920.3
8343,189844,115740.4
8344,206581,110657.9
8345,228844,103817.9
8346,243713,99176.2
8347,212086,94238.1
8348,182285,79919.7
8349,167646,78002.6
8350,149408,76138.7
8351,138709,75097.5
8352,131736,75196.3
8353,125357,81143.3
8354,121918,83934.4
8355,120195,86379.7
8356,122695,86115.6
8357,127361,88068.8
8358,141830,89630.6
8359,162132,90700.3
8360,173346,92535.7
8361,171859,95961.4
8362,169354,100118.6
8363,172803,104401.2
8364,177151,108757.9
8365,180298,107688.2
8366,181977,107733.8
8367,189001,106846.5
8368,208189,101957.8
8369,232498,95292.6
8370,238289,91188.6
8371,206147,86197.3
8372,172744,82748.8
8373,159607,80649.3
8374,147748,78679
8375,136424,77402.2
8376,133900,77280.6
8377,134784,82708.9
8378,126230,85332.8
8379,124659,87759.1
8380,123996,87705.9
8381,125142,90371.6
8382,131096,91956.2
8383,137484,93523.7
8384,143909,96160.9
8385,154849,100449.2
8386,166515,104990.2
8387,175823,109806.7
8388,185221,114556.7
8389,194026,112715.6
8390,193646,112358.4
8391,190701,110980.9
8392,192842,105423.4
8393,199892,98488.4
8394,206652,93787.8
8395,213315,88682.5
8396,204667,86269.5
8397,190857,83725.4
8398,172948,81154.7
8399,160505,79467.5
8400,147847,78994.4
8401,145140,84046.5
8402,137694,86584.9
8403,136594,88851.6
8404,135835,88769.9
8405,136505,91521.1
8406,141916,93153.2
8407,150099,94696
8408,157297,97110.9
8409,167927,101144.6
8410,178005,105569.7
8411,185941,110144.9
8412,194437,114891.1
8413,201981,113154.5
8414,203743,112645.3
8415,204887,111531.9
8416,207281,106430.4
8417,212433,99797.5
8418,220955,95068.4
8419,227663,89833.9
8420,220779,85638.7
8421,207534,83172.5
8422,187852,80713.9
8423,168263,79045.7
8424,151971,78451
8425,136335,83233.3
8426,133292,85467.7
8427,132307,87398.1
8428,134518,87308.8
8429,140003,89904.2
8430,152460,91456.5
8431,171482,92816.9
8432,185944,95121.6
8433,189791,99052.7
8434,189160,103282.1
8435,193053,107452.6
8436,197220,111512.9
8437,199840,109605.3
8438,200883,109166.4
8439,207986,107768
8440,221485,102835.6
8441,244447,96229.3
8442,259580,91766.2
8443,230393,86925
8444,195879,84352.4
8445,180637,81979.3
8446,158055,79613.8
8447,144881,77814.5
8448,144111,77316.7
8449,142661,80848.8
8450,139575,82412.5
8451,138274,82752.6
8452,140648,82104.7
8453,148462,84365.7
8454,169602,85519
8455,196304,86573.5
8456,206466,87941.5
8457,202128,89955.5
8458,195552,93284.3
8459,195940,96882.9
8460,199090,101486.6
8461,200944,100439.7
8462,201774,99601.8
8463,207952,99343.4
8464,219684,97129.9
8465,242479,93008.8
8466,259507,88752.8
8467,231705,84071.2
8468,199443,81530.9
8469,182483,79435.2
8470,157482,77628.3
8471,143189,76317.3
8472,142027,76543.4
8473,142343,79138.8
8474,139109,81540.4
8475,137906,81597.4
8476,140469,81130
8477,148130,83391
8478,167500,85099.1
8479,192606,86647.6
8480,201837,88410.8
8481,197980,91749.1
8482,192084,95872.1
8483,193459,100080.6
8484,197008,105835.7
8485,199207,106200.5
8486,200188,106103.6
8487,207046,104391.7
8488,219979,101059.1
8489,241108,96616.9
8490,255669,92104.4
8491,226903,87320.2
8492,193999,84261.2
8493,177036,82148.4
8494,154405,80248.4
8495,140558,79051.4
8496,139099,79150.2
8497,138618,85444.9
8498,135375,88139.1
8499,133859,90390.6
8500,136250,89942.2
8501,143180,92222.2
8502,160991,93535.1
8503,183591,94848
8504,193757,96742.3
8505,190168,100483.4
8506,185864,104805.9
8507,188453,109143.6
8508,192563,113829
8509,194864,113004.4
8510,195720,113010.1
8511,202759,110661.7
8512,217082,104948.4
8513,236222,98218.6
8514,249443,93723.2
8515,219639,88726.2
8516,187042,86094.7
8517,171537,83672.2
8518,151720,81409.3
8519,140060,79876
8520,136455,79568.2
8521,133367,85424
8522,129969,88192.3
8523,128194,90326
8524,130149,89706.6
8525,136416,92108.2
8526,153027,93565.5
8527,174406,94830.9
8528,185770,96641.6
8529,183546,100090.1
8530,179762,104294.8
8531,182389,108624.9
8532,186448,113247.6
8533,189305,112671.9
8534,190329,113154.5
8535,197082,110908.7
8536,211209,105290.4
8537,231697,98775.3
8538,243583,94405.3
8539,213841,89370.3
8540,182337,85910.4
8541,167375,83505
8542,150894,81276.3
8543,140718,80132.5
8544,140885,79828.5
8545,141857,85553.2
8546,133673,88572.3
8547,131906,90726.9
8548,130524,89887.1
8549,132386,92438.8
8550,139443,93785.9
8551,147632,95163.4
8552,154593,97169.8
8553,164949,100956.5
8554,176514,105320.8
8555,185662,109842.8
8556,194361,114723.9
8557,200406,113772
8558,199969,113842.3
8559,199892,111233.6
8560,199695,105332.2
8561,203142,98809.5
8562,212026,94264.7
8563,219896,89341.8
8564,214262,86740.7
8565,199333,84244.1
8566,178683,81903.3
8567,163590,80404.2
8568,150522,80126.8
8569,144891,85999.7
8570,135761,89072
8571,133932,91120.2
8572,132809,90508.4
8573,133695,92968.9
8574,139437,94618.1
8575,147536,95741
8576,154146,97538.4
8577,164427,100576.5
8578,175015,104156.1
8579,183102,108288.6
8580,192921,112481.9
8581,201836,111870.1
8582,203919,112394.5
8583,204197,110057.5
8584,204924,104741.3
8585,218474,98060.9
8586,226890,93438.2
8587,236066,88374.7
8588,229510,90694.6
8589,214628,87960.5
8590,195624,85433.5
8591,177725,83400.5
8592,157569,82758.3
8593,133576,86598.2
8594,129225,87780
8595,126725,88095.4
8596,127739,87713.5
8597,132210,90527.4
8598,146219,91608.5
8599,163391,92921.4
8600,174190,94754.9
8601,175411,97204
8602,173829,101570.2
8603,176889,105875.6
8604,181034,111531.9
8605,182644,110825.1
8606,183176,109656.6
8607,191641,108949.8
8608,207186,106160.6
8609,231613,101581.6
8610,243637,96753.7
8611,210120,91827
8612,177103,84941.4
8613,161760,82672.8
8614,143056,80516.3
8615,134606,79003.9
8616,137065,78713.2
8617,134699,84029.4
8618,130422,86816.7
8619,127384,88475.4
8620,128509,87272.7
8621,131231,88462.1
8622,139710,89182.2
8623,154111,89566
8624,165347,90367.8
8625,168871,92739
8626,167601,95535.8
8627,171439,99069.8
8628,176581,102052.8
8629,179305,101967.3
8630,180214,102299.8
8631,188129,100276.3
8632,205370,95471.2
8633,227834,89497.6
8634,240507,85576
8635,210429,81485.3
8636,179864,88578
8637,170597,86166.9
8638,158450,83873.6
8639,148053,82116.1
8640,140484,81745.6
8641,133965,83748.2
8642,131010,85120
8643,129329,85579.8
8644,131332,85507.6
8645,137235,88669.2
8646,154960,89727.5
8647,175229,91169.6
8648,185942,93155.1
8649,185741,96717.6
8650,182399,100817.8
8651,185377,104992.1
8652,189717,110832.7
8653,192310,110604.7
8654,194058,109871.3
8655,202727,109457.1
8656,221085,106534.9
8657,248048,102170.6
8658,267606,97335.1
8659,233138,92471.1
8660,198598,89187.9
8661,182214,86837.6
8662,159677,84443.6
8663,147021,82982.5
8664,143458,82539.8
8665,138544,88728.1
8666,134626,91253.2
8667,132490,93639.6
8668,134260,93774.5
8669,140706,97338.9
8670,158062,98708.8
8671,178020,100464.4
8672,188213,103143.4
8673,187212,107433.6
8674,183565,112423
8675,186170,117317.4
8676,190052,122677.3
8677,191762,121288.4
8678,193286,120963.5
8679,202026,119671.5
8680,218595,114480.7
8681,244724,107505.8
8682,261814,102468.9
8683,230484,97185
8684,198086,93833.4
8685,181839,90956.8
8686,158443,88137.2
8687,145392,86077.6
8688,143165,85332.8
8689,139466,91015.7
8690,135947,93324.2
8691,133953,95596.6
8692,135737,95383.8
8693,142504,98803.8
8694,160730,100202.2
8695,181586,101617.7
8696,192003,103753.3
8697,190689,107730
8698,186128,112398.3
